acc_x,acc_y,acc_z
0.0,0.0,0.707070707070707
0.0,0.0,0.6868686868686869
0.0,0.0,0.6666666666666665
0.0,0.0,0.6464646464646464
0.0,0.0,0.6262626262626261
0.0,0.0,0.606060606060606
0.0,0.0,0.5858585858585856
0.0,0.0,0.5656565656565655
0.0,0.0,0.5454545454545454
0.0,0.0,0.5252525252525251
0.0,0.0,0.505050505050505
0.0,0.0,0.48484848484848464
0.0,0.0,0.46464646464646453
0.0,0.0,0.4444444444444444
0.0,0.0,0.4242424242424241
0.0,0.0,0.404040404040404
0.0,0.0,0.38383838383838365
0.0,0.0,0.36363636363636354
0.0,0.0,0.3434343434343432
0.0,0.0,0.3232323232323231
0.0,0.0,0.303030303030303
0.0,0.0,0.28282828282828265
0.0,0.0,0.26262626262626254
0.0,0.0,0.2424242424242422
0.0,0.0,0.2222222222222221
0.0,0.0,0.20202020202020177
0.0,0.0,0.18181818181818166
0.0,0.0,0.16161616161616155
0.0,0.0,0.14141414141414121
0.0,0.0,0.1212121212121211
0.0,0.0,0.10101010101010077
0.0,0.0,0.08080808080808066
0.0,0.0,0.06060606060606055
0.0,0.0,0.04040404040404022
0.0,0.0,0.02020202020202011
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
