acc_x,acc_y,acc_z
-0.142658477,-1.47E-16,0.190211303
-0.072263051,0.080901699,0.19645745
0.037303483,0.095105652,0.154102649
0.126649189,0.030901699,0.073624911
0.147343088,-0.058778525,-0.025066647
0.088167788,-0.1,-0.11755705
-0.018799985,-0.058778525,-0.18096541
-0.115576986,0.030901699,-0.199605346
-0.149704009,0.095105652,-0.168865585
-0.102682066,0.080901699,-0.096350735
-2.20E-16,5.39E-16,-1.96E-16
0.102682066,-0.080901699,0.096350735
0.149704009,-0.095105652,0.168865585
0.115576986,-0.030901699,0.199605346
0.018799985,0.058778525,0.18096541
-0.088167788,0.1,0.11755705
-0.147343088,0.058778525,0.025066647
-0.126649189,-0.030901699,-0.073624911
-0.037303483,-0.095105652,-0.154102649
0.072263051,-0.080901699,-0.19645745
0.142658477,-2.20E-16,-0.190211303
0.135724058,0.080901699,-0.136909421
0.055218683,0.095105652,-0.049737977
-0.055218683,0.030901699,0.049737977
-0.135724058,-0.058778525,0.136909421
-0.142658477,-0.1,0.190211303
-0.072263051,-0.058778525,0.19645745
0.037303483,0.030901699,0.154102649
0.126649189,0.095105652,0.073624911
0.147343088,0.080901699,-0.025066647
0.088167788,-9.81E-17,-0.11755705
-0.018799985,-0.080901699,-0.18096541
-0.115576986,-0.095105652,-0.199605346
-0.149704009,-0.030901699,-0.168865585
-0.102682066,0.058778525,-0.096350735
-3.31E-16,0.1,-2.94E-16
0.102682066,0.058778525,0.096350735
0.149704009,-0.030901699,0.168865585
0.115576986,-0.095105652,0.199605346
0.018799985,-0.080901699,0.18096541
-0.088167788,-2.94E-16,0.11755705
-0.147343088,0.080901699,0.025066647
-0.126649189,0.095105652,-0.073624911
-0.037303483,0.030901699,-0.154102649
0.072263051,-0.058778525,-0.19645745
0.142658477,-0.1,-0.190211303
0.135724058,-0.058778525,-0.136909421
0.055218683,0.030901699,-0.049737977
-0.055218683,0.095105652,0.049737977
-0.135724058,0.080901699,0.136909421
-0.142658477,6.86E-16,0.190211303
-0.072263051,-0.080901699,0.19645745
0.037303483,-0.095105652,0.154102649
0.126649189,-0.030901699,0.073624911
0.147343088,0.058778525,-0.025066647
0.088167788,0.1,-0.11755705
-0.018799985,0.058778525,-0.18096541
-0.115576986,-0.030901699,-0.199605346
-0.149704009,-0.095105652,-0.168865585
-0.102682066,-0.080901699,-0.096350735
-4.41E-16,-1.08E-15,-3.92E-16
0.102682066,0.080901699,0.116552755
0.149704009,0.095105652,0.209269626
0.115576986,0.030901699,0.260211406
0.018799985,-0.058778525,0.261773491
-0.088167788,-0.1,0.218567151
-0.147343088,-0.058778525,0.146278768
-0.126649189,0.030901699,0.067789231
-0.037303483,0.095105652,0.007513513
0.072263051,0.080901699,-0.014639268
0.142658477,1.47E-15,0.011808899
0.135724058,-0.080901699,0.085312801
0.055218683,-0.095105652,0.192686265
-0.055218683,-0.030901699,0.31236424
-0.135724058,0.058778525,0.419737704
-0.142658477,0.1,0.493241606
-0.072263051,0.058778525,0.519689773
0.037303483,-0.030901699,0.497536992
0.126649189,-0.095105652,0.437261274
0.147343088,-0.080901699,0.358771737
0.088167788,-4.41E-16,0.286483354
-0.018799985,0.080901699,0.243277014
-0.115576986,0.095105652,0.244839099
-0.149704009,0.030901699,0.29578088
-0.102682066,-0.058778525,0.38849775
-1.62E-15,-0.1,0.505050505
0.102682066,-0.058778525,0.62160326
0.149704009,0.030901699,0.714320131
0.115576986,0.095105652,0.765261911
0.018799985,0.080901699,0.766823996
-0.088167788,2.25E-15,0.723617657
-0.147343088,-0.080901699,0.651329273
-0.126649189,-0.095105652,0.572839736
-0.037303483,-0.030901699,0.512564018
0.072263051,0.058778525,0.490411237
0.142658477,0.1,0.516859404
0.135724058,0.058778525,0.590363306
0.055218683,-0.030901699,0.69773677
-0.055218683,-0.095105652,0.817414745
-0.135724058,-0.080901699,0.924788209
-0.142658477,1.96E-16,0.998292111
-0.072263051,0.080901699,1.024740278
0.037303483,0.095105652,1.002587497
0.126649189,0.030901699,0.942311779
0.147343088,-0.058778525,0.863822242
0.088167788,-0.1,0.791533859
-0.018799985,-0.058778525,0.748327519
-0.115576986,0.030901699,0.749889604
-0.149704009,0.095105652,0.800831385
-0.102682066,0.080901699,0.893548255
-6.61E-16,3.04E-15,1.01010101
0.102682066,-0.080901699,1.126653765
0.149704009,-0.095105652,1.219370636
0.115576986,-0.030901699,1.270312416
0.018799985,0.058778525,1.271874501
-0.088167788,0.1,1.228668162
-0.147343088,0.058778525,1.156379778
-0.126649189,-0.030901699,1.077890241
-0.037303483,-0.095105652,1.017614523
0.072263051,-0.080901699,0.995461742
0.142658477,-5.88E-16,1.021909909
0.135724058,0.080901699,1.095413811
0.055218683,0.095105652,1.202787275
-0.055218683,0.030901699,1.32246525
-0.135724058,-0.058778525,1.429838714
-0.142658477,-0.1,1.503342616
-0.072263051,-0.058778525,1.529790783
0.037303483,0.030901699,1.507638002
0.126649189,0.095105652,1.447362284
0.147343088,0.080901699,1.368872747
0.088167788,9.80E-16,1.296584364
-0.018799985,-0.080901699,1.253378024
-0.115576986,-0.095105652,1.254940109
-0.149704009,-0.030901699,1.30588189
-0.102682066,0.058778525,1.39859876
2.94E-16,0.1,1.515151515
0.102682066,0.058778525,1.63170427
0.149704009,-0.030901699,1.724421141
0.115576986,-0.095105652,1.775362921
0.018799985,-0.080901699,1.776925006
-0.088167788,-1.37E-15,1.733718667
-0.147343088,0.080901699,1.661430283
-0.126649189,0.095105652,1.582940746
-0.037303483,0.030901699,1.522665028
0.072263051,-0.058778525,1.500512247
0.142658477,-0.1,1.526960414
0.135724058,-0.058778525,1.600464316
0.055218683,0.030901699,1.70783778
-0.055218683,0.095105652,1.827515755
-0.135724058,0.080901699,1.934889219
-0.142658477,1.76E-15,2.008393121
-0.072263051,-0.080901699,2.034841289
0.037303483,-0.095105652,2.012688507
0.126649189,-0.030901699,1.952412789
0.147343088,0.058778525,1.873923252
0.088167788,0.1,1.801634869
-0.018799985,0.058778525,1.758428529
-0.115576986,-0.030901699,1.759990614
-0.149704009,-0.095105652,1.810932395
-0.102682066,-0.080901699,1.903649265
-8.82E-16,-2.16E-15,2
0.102682066,0.080901699,2.076148715
0.149704009,0.095105652,2.128461545
0.115576986,0.030901699,2.138999285
0.018799985,-0.058778525,2.10015733
-0.088167788,-0.1,2.016546949
-0.147343088,-0.058778525,1.903854526
-0.126649189,0.030901699,1.784960948
-0.037303483,0.095105652,1.68428119
0.072263051,0.080901699,1.621724368
0.142658477,2.55E-15,1.607768495
0.135724058,-0.080901699,1.640868357
0.055218683,-0.095105652,1.70783778
-0.055218683,-0.030901699,1.787111715
-0.135724058,0.058778525,1.854081138
-0.142658477,0.1,1.887181
-0.072263051,0.058778525,1.873225127
0.037303483,-0.030901699,1.810668305
0.126649189,-0.095105652,1.709988547
0.147343088,-0.080901699,1.591094969
0.088167788,-2.94E-15,1.478402546
-0.018799985,0.080901699,1.394792165
-0.115576986,0.095105652,1.35595021
-0.149704009,0.030901699,1.36648795
-0.102682066,-0.058778525,1.41880078
2.21E-15,-0.1,1.494949495
0.102682066,-0.058778525,1.57109821
0.149704009,0.030901699,1.62341104
0.115576986,0.095105652,1.63394878
0.018799985,0.080901699,1.595106825
-0.088167788,3.33E-15,1.511496444
-0.147343088,-0.080901699,1.39880402
-0.126649189,-0.095105652,1.279910443
-0.037303483,-0.030901699,1.179230685
0.072263051,0.058778525,1.116673863
0.142658477,0.1,1.10271799
0.135724058,0.058778525,1.135817852
0.055218683,-0.030901699,1.202787275
-0.055218683,-0.095105652,1.28206121
-0.135724058,-0.080901699,1.349030633
-0.142658477,-8.82E-16,1.382130495
-0.072263051,0.080901699,1.368174622
0.037303483,0.095105652,1.3056178
0.126649189,0.030901699,1.204938042
0.147343088,-0.058778525,1.086044464
0.088167788,-0.1,0.97335204
-0.018799985,-0.058778525,0.88974166
-0.115576986,0.030901699,0.850899705
-0.149704009,0.095105652,0.861437445
-0.102682066,0.080901699,0.913750275
-3.23E-15,4.12E-15,0.98989899
0.102682066,-0.080901699,1.066047705
0.149704009,-0.095105652,1.118360535
0.115576986,-0.030901699,1.128898275
0.018799985,0.058778525,1.09005632
-0.088167788,0.1,1.006445939
-0.147343088,0.058778525,0.893753515
-0.126649189,-0.030901699,0.774859938
-0.037303483,-0.095105652,0.67418018
0.072263051,-0.080901699,0.611623358
0.142658477,-4.51E-15,0.597667485
0.135724058,0.080901699,0.630767346
0.055218683,0.095105652,0.69773677
-0.055218683,0.030901699,0.777010705
-0.135724058,-0.058778525,0.843980128
-0.142658477,-0.1,0.87707999
-0.072263051,-0.058778525,0.863124117
0.037303483,0.030901699,0.800567295
0.126649189,0.095105652,0.699887537
0.147343088,0.080901699,0.580993959
0.088167788,2.06E-15,0.468301535
-0.018799985,-0.080901699,0.384691155
-0.115576986,-0.095105652,0.3458492
-0.149704009,-0.030901699,0.35638694
-0.102682066,0.058778525,0.40869977
-1.47E-16,0.1,0.484848485
0.102682066,0.058778525,0.560997199
0.149704009,-0.030901699,0.61331003
0.115576986,-0.095105652,0.62384777
0.018799985,-0.080901699,0.585005815
-0.088167788,3.92E-16,0.501395434
-0.147343088,0.080901699,0.38870301
-0.126649189,0.095105652,0.269809433
-0.037303483,0.030901699,0.169129675
0.072263051,-0.058778525,0.106572853
0.142658477,-0.1,0.09261698
0.135724058,-0.058778525,0.125716841
0.055218683,0.030901699,0.192686265
-0.055218683,0.095105652,0.2719602
-0.135724058,0.080901699,0.338929623
-0.142658477,2.84E-15,0.372029485
-0.072263051,-0.080901699,0.358073612
0.037303483,-0.095105652,0.29551679
0.126649189,-0.030901699,0.194837032
0.147343088,0.058778525,0.075943454
0.088167788,0.1,-0.03674897
-0.018799985,0.058778525,-0.12035935
-0.115576986,-0.030901699,-0.159201305
-0.149704009,-0.095105652,-0.148663565
-0.102682066,-0.080901699,-0.096350735
-1.32E-15,-6.08E-15,-1.18E-15
0.102682066,0.080901699,0.096350735
0.149704009,0.095105652,0.168865585
0.115576986,0.030901699,0.199605346
0.018799985,-0.058778525,0.18096541
-0.088167788,-0.1,0.11755705
-0.147343088,-0.058778525,0.025066647
-0.126649189,0.030901699,-0.073624911
-0.037303483,0.095105652,-0.154102649
0.072263051,0.080901699,-0.19645745
0.142658477,3.63E-15,-0.190211303
0.135724058,-0.080901699,-0.136909421
0.055218683,-0.095105652,-0.049737977
-0.055218683,-0.030901699,0.049737977
-0.135724058,0.058778525,0.136909421
-0.142658477,0.1,0.190211303
-0.072263051,0.058778525,0.19645745
0.037303483,-0.030901699,0.154102649
0.126649189,-0.095105652,0.073624911
0.147343088,-0.080901699,-0.025066647
0.088167788,-1.18E-15,-0.11755705
-0.018799985,0.080901699,-0.18096541
-0.115576986,0.095105652,-0.199605346
-0.149704009,0.030901699,-0.168865585
-0.102682066,-0.058778525,-0.096350735
1.76E-15,-0.1,-4.12E-15
0.102682066,-0.058778525,0.096350735
0.149704009,0.030901699,0.168865585
0.115576986,0.095105652,0.199605346
0.018799985,0.080901699,0.18096541
-0.088167788,4.41E-15,0.11755705
-0.147343088,-0.080901699,0.025066647
-0.126649189,-0.095105652,-0.073624911
-0.037303483,-0.030901699,-0.154102649
0.072263051,0.058778525,-0.19645745
0.142658477,0.1,-0.190211303
0.135724058,0.058778525,-0.136909421
0.055218683,-0.030901699,-0.049737977
-0.055218683,-0.095105652,0.049737977
-0.135724058,-0.080901699,0.136909421
-0.142658477,-1.96E-15,0.190211303
-0.072263051,0.080901699,0.19645745
0.037303483,0.095105652,0.154102649
0.126649189,0.030901699,0.073624911
0.147343088,-0.058778525,-0.025066647
0.088167788,-0.1,-0.11755705
-0.018799985,-0.058778525,-0.18096541
-0.115576986,0.030901699,-0.199605346
-0.149704009,0.095105652,-0.168865585
-0.102682066,0.080901699,-0.096350735
5.89E-16,5.19E-15,-7.06E-15
0.102682066,-0.080901699,0.096350735
0.149704009,-0.095105652,0.168865585
0.115576986,-0.030901699,0.199605346
0.018799985,0.058778525,0.18096541
-0.088167788,0.1,0.11755705
-0.147343088,0.058778525,0.025066647
-0.126649189,-0.030901699,-0.073624911
-0.037303483,-0.095105652,-0.154102649
0.072263051,-0.080901699,-0.19645745
0.142658477,-2.74E-15,-0.190211303
0.135724058,0.080901699,-0.136909421
0.055218683,0.095105652,-0.049737977
-0.055218683,0.030901699,0.049737977
-0.135724058,-0.058778525,0.136909421
-0.142658477,-0.1,0.190211303
-0.072263051,-0.058778525,0.19645745
0.037303483,0.030901699,0.154102649
0.126649189,0.095105652,0.073624911
0.147343088,0.080901699,-0.025066647
0.088167788,2.94E-16,-0.11755705
-0.018799985,-0.080901699,-0.18096541
-0.115576986,-0.095105652,-0.199605346
-0.149704009,-0.030901699,-0.168865585
-0.102682066,0.058778525,-0.096350735
-5.87E-16,0.1,-4.31E-15
0.102682066,0.058778525,0.096350735
0.149704009,-0.030901699,0.168865585
0.115576986,-0.095105652,0.199605346
0.018799985,-0.080901699,0.18096541
-0.088167788,-3.53E-15,0.11755705
-0.147343088,0.080901699,0.025066647
-0.126649189,0.095105652,-0.073624911
-0.037303483,0.030901699,-0.154102649
0.072263051,-0.058778525,-0.19645745
0.142658477,-0.1,-0.190211303
0.135724058,-0.058778525,-0.136909421
0.055218683,0.030901699,-0.049737977
-0.055218683,0.095105652,0.049737977
-0.135724058,0.080901699,0.136909421
-0.142658477,6.76E-15,0.190211303
-0.072263051,-0.080901699,0.19645745
0.037303483,-0.095105652,0.154102649
0.126649189,-0.030901699,0.073624911
0.147343088,0.058778525,-0.025066647
0.088167788,0.1,-0.11755705
-0.018799985,0.058778525,-0.18096541
-0.115576986,-0.030901699,-0.199605346
-0.149704009,-0.095105652,-0.168865585
-0.102682066,-0.080901699,-0.096350735
